i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
1,100,false,23769.285524247036,8764,0,0,-703.60189297856402,703.60191293937601,703.60191293937601
2,1,false,22039.962495934073,8764,0,0,-901.5502457883631,901.55026075175101,901.55026075175101
2,2,false,14068.025759406166,8764,0,0,-429.58643442678817,429.58647230710665,429.58647230710665
2,3,false,15967.681225779235,8764,0,0,-594.82317789177148,594.82318425030508,594.82318425030508
2,4,false,19423.383575536038,8764,0,0,-604.3511341592739,604.35113420892162,604.35113420892162
2,5,false,15018.708387213137,8764,0,0,-622.16198921284877,622.16202081398058,622.16202081398058
2,6,false,19512.106595860962,8764,0,0,-798.39725402073339,798.39726388601093,798.39726388601093
2,7,false,17863.75270390958,8764,0,0,-751.15202293824973,751.15204202487052,751.15204202487052
2,8,false,18899.153726432742,8764,0,0,-651.31424277655935,651.31424283184515,651.31424283184515
2,9,false,19918.86952362139,5294,0,0,-717.72532293843039,717.72532687269154,717.72532687269154
2,10,false,21095.769347264977,8764,0,0,-823.11270811944826,823.11270812198154,823.11270812198154
2,11,false,18100.683547030982,8764,0,0,-678.19517213131462,678.19517265545232,678.19517265545232
2,12,false,16559.79150040551,8764,0,0,-698.65819963256604,698.65820315194196,698.65820315194196
2,13,false,14859.764212464279,5294,0,0,-645.98633127638686,645.98633831793143,645.98633831793143
2,14,false,16392.77069587171,5294,0,0,-682.2300302414618,682.23003045786641,682.23003045786641
2,15,false,16736.597812052631,8764,0,0,-642.29608750304214,642.29608995632589,642.29608995632589
2,16,false,14802.909584285775,8764,0,0,-616.73899556651838,616.73899568460797,616.73899568460797
2,17,false,17911.685635573402,8764,0,0,-736.55623517979984,736.55627334823225,736.55627334823225
2,18,false,17058.37797009261,8764,0,0,-537.5693390651453,537.5693892334782,537.5693892334782
2,19,false,16575.852566403963,5294,0,0,-618.05650262318454,618.05650272401328,618.05650272401328
2,20,false,17839.65159467894,8764,0,0,-702.62115404794292,702.62115471073571,702.62115471073571
2,21,false,19334.814514292524,5294,0,0,-606.10862438922516,606.10864290664972,606.10864290664972
2,22,false,16536.452041992485,5294,0,0,-707.6697153629641,707.66971540475151,707.66971540475151
2,23,false,13607.50762522896,5294,0,0,-449.82173753553661,449.8217375374461,449.8217375374461
2,24,false,14364.118909206842,8764,0,0,-529.50929382782533,529.50933010632946,529.50933010632946
2,25,false,16255.258139291664,5294,0,0,-652.47788966736823,652.47792943182162,652.47792943182162
2,26,false,15397.97681666244,5294,0,0,-551.9075931235742,551.90759411742988,551.90759411742988
2,27,false,18792.356909017013,8764,0,0,-734.20855926109778,734.20855955738125,734.20855955738125
2,28,false,15969.247900302051,8764,0,0,-553.20568400711693,553.20568532246398,553.20568532246398
2,29,false,18452.575626876624,8764,0,0,-762.05646749655989,762.05646810809185,762.05646810809185
2,30,false,17745.533248295847,8764,0,0,-766.974136395713,766.97413726722743,766.97413726722743
2,31,false,16419.996866987218,5294,0,0,-603.12972861892013,603.12972868407087,603.12972868407087
2,32,false,18133.59506588375,8764,0,0,-822.8643144857167,822.86433134534991,822.86433134534991
2,33,false,19932.090796726457,5294,0,0,-784.12003645074265,784.12003645591949,784.12003645591949
2,34,false,18713.183678169549,8764,0,0,-706.79544930929603,706.79544974318651,706.79544974318651
2,35,false,18961.613551644205,9174,0,0,-636.20490446304314,636.2049044632256,636.2049044632256
2,36,false,21173.674226704636,8764,0,0,-820.52655681413864,820.52655688066193,820.52655688066193
2,37,false,15841.100952340701,8764,0,0,-635.59077664895062,635.59078417798287,635.59078417798287
2,38,false,16000.032950393874,8764,0,0,-560.225366280608,560.22537650681488,560.22537650681488
2,39,false,16314.581079900749,5294,0,0,-599.17387620234661,599.17388087807126,599.17388087807126
2,40,false,19320.142153793164,8764,0,0,-755.1027157408007,755.10271898087876,755.10271898087876
2,41,false,21941.255346133017,8764,0,0,-976.92346812809865,976.92352567465264,976.92352567465264
2,42,false,16740.084074369108,8764,0,0,-668.75566836280746,668.75567024416546,668.75567024416546
2,43,false,18729.822413595313,5294,0,0,-794.35905713329021,794.35908451118371,794.35908451118371
2,44,false,17224.5879219296,8764,0,0,-668.38933079543665,668.38933864434193,668.38933864434193
2,45,false,14204.608866219707,8764,0,0,-543.63839430515156,543.63839529293818,543.63839529293818
2,46,false,13505.207687592992,5294,0,0,-516.15136187560563,516.15137109948876,516.15137109948876
2,47,false,16682.819268180945,8764,0,0,-554.97518697841747,554.97518737701444,554.97518737701444
2,48,false,13594.693755775021,8764,0,0,-467.6811260547089,467.68113223037625,467.68113223037625
2,49,false,17315.133835129192,8764,0,0,-598.40331732968912,598.40333398184771,598.40333398184771
2,50,false,16782.164917356757,5294,0,0,-537.89579814609704,537.89579825620353,537.89579825620353
2,51,false,14104.263847854641,8764,0,0,-541.32796484924654,541.32796513365361,541.32796513365361
2,52,false,19937.705325274557,5294,0,0,-676.91403616713012,676.91403617315154,676.91403617315154
