i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,37,false,57688.856284911264,8764,0,0,-2593.3878263698552,2593.3878266013703,2605.0748399529398
2,38,false,64850.067847882034,8764,0,0,-2954.5169756928512,3006.3696511386242,2954.5170345996116
2,39,false,57021.282777025321,8764,0,0,-2751.5392040416077,2841.0247647941355,2751.5392090293012
2,40,false,51528.209995344492,8764,0,0,-1903.6539724156269,1909.5237464463517,1903.6539733271088
2,41,false,39389.754770341817,8764,0,0,-1696.6644637331735,1731.4535484953954,1696.6644641120783
2,42,false,39684.294686353031,8764,0,0,-1818.2427983839555,1826.4660782949059,1818.2428538219897
2,43,false,54029.664204649511,5294,0,0,-2520.513616999041,2520.5137084793328,2521.2437377842016
2,44,false,49495.007446092466,8764,0,0,-2276.0320475312537,2300.2647545583281,2276.0320595349954
2,45,false,47166.614689537331,8764,0,0,-2033.4641410806355,2070.1036156174941,2033.4641459634481
2,46,false,39949.092803246778,8764,0,0,-1612.0600947661774,1635.0209798575911,1612.0600951024426
2,47,false,43045.393997552506,8764,0,0,-1774.6712628274513,1792.3514484089401,1774.6712755684375
2,48,false,50512.688957928352,8764,0,0,-2567.9586767048459,2592.7750513403289,2567.9586825246806
2,49,false,57908.769075480341,8764,0,0,-2493.8659685561988,2498.7235945386742,2493.8659692133429
2,50,false,48319.714478005728,8764,0,0,-1972.2028362601036,1995.2141085020153,1972.2028445415481
2,51,false,36292.162316277929,8764,0,0,-1647.0280128798674,1647.0280138682965,1656.3881211171479
2,52,false,38220.086766405708,8764,0,0,-1389.6529087703391,1389.6529114206546,1402.9863862723787
2,53,false,41055.903621337216,8764,0,0,-1775.7338537901039,1775.7338653254237,1780.2844134912984
2,54,false,48858.142926504079,8764,0,0,-1924.8078914218111,1934.4278574283944,1924.8079448863341
2,55,false,64787.128136202511,8764,0,0,-2836.7216277878165,2838.8316105963695,2836.7216332571993
2,56,false,42310.787045036275,8764,0,0,-1914.6060502236514,1914.6060502467603,1922.3444961509977
2,57,false,47806.208664281941,8764,0,0,-1798.0765146037154,1803.4636614255655,1798.0765202864004
2,58,false,55555.762391917859,8764,0,0,-2366.4045822658281,2368.8519491805628,2366.4045822784565
2,59,false,45330.988111765881,8764,0,0,-1887.1710829833155,1898.5528324672318,1887.1710923063474
2,60,false,54831.726934909806,8764,0,0,-2513.3345119045362,2555.6576965539275,2513.3345128593273
2,61,false,51623.960906640248,8764,0,0,-2362.8691030717705,2362.8691358104488,2374.439206470835
2,62,false,64616.544616684434,8764,0,0,-3089.2038452835868,3095.746739964231,3089.2038466366571
2,63,false,57648.446221647187,8764,0,0,-2665.8229585870085,2681.3165293155548,2665.8229587610394
2,64,false,44021.311027326308,8764,0,0,-1824.3546050121552,1824.3546774797896,1841.5374470087897
2,65,false,47100.061079623665,8764,0,0,-1681.0486080376631,1695.0593860295667,1681.0486085577909
2,66,false,37828.426721271462,8764,0,0,-1590.0386476921651,1590.0387013233444,1599.0956588754243
2,67,false,49602.695974080423,8764,0,0,-2117.0746413176535,2117.0746432100932,2119.6943515485627
2,68,false,54956.89855811189,8764,0,0,-2550.6613555873282,2550.6613610927429,2570.0879107040223
2,69,false,48507.373543256108,8764,0,0,-2017.6862154063326,2017.6862253132076,2019.051194181975
2,70,false,50234.91650718631,8764,0,0,-1928.1579174154072,1930.174726288579,1928.1579408828024
2,71,false,41495.395993119841,8764,0,0,-1581.4842140822561,1581.4842141464392,1586.9143366169442
2,72,false,44020.470404299602,8764,0,0,-1824.1602534412195,1834.3895668217874,1824.1602537606577
2,73,false,40444.900675243982,8764,0,0,-1806.1947499267076,1814.7276810652927,1806.1947502740964
2,74,false,41252.929456137026,8764,0,0,-1848.3546400012133,1859.1780636165454,1848.3546403669088
2,75,false,36377.148545109216,8764,0,0,-1586.0037146513141,1592.8637512355417,1586.0037147876606
2,76,false,59078.877118631208,8764,0,0,-2687.5336806069108,2687.5336798189219,2689.0816951806041
2,77,false,48717.472390943083,8764,0,0,-1992.9478751698191,1992.9478913373432,1994.1296005825889
2,78,false,38934.474634723752,8764,0,0,-1535.6282912939823,1536.1263847630457,1535.6283499454112
2,79,false,77535.614132814648,8764,0,0,-3483.6185850197389,3528.6099498434387,3483.6185858424401
2,80,false,45074.231009049276,8764,0,0,-1756.0979002211825,1756.0979003564303,1760.9361655029265
2,81,false,51068.750082478975,8764,0,0,-2055.8690264603738,2078.5654244098628,2055.8690282363473
2,82,false,38550.377220140886,8764,0,0,-1744.4041822842235,1755.3228176074754,1744.4041858808459
2,83,false,55661.413540898284,8764,0,0,-2516.2279946031731,2538.4643955253055,2516.2280802183618
2,84,false,76082.456809470357,8764,0,0,-3477.5970252940583,3482.1757965643033,3477.5970438478221
2,85,false,56439.081501940396,8764,0,0,-2334.4290406301816,2336.6640508873011,2334.42904074233
2,86,false,54501.368818798241,8764,0,0,-2097.8454244655659,2129.0485347856074,2097.8454792046355
