i,j,detected,trace_value,trace_idx,amp_value,amp_idx,dps_value,eigmin_rho,eigmin_pt
2,66,false,0.16454471480345417,4289,0,0,-0.00029426092310940144,0.00029425939236611036,0.00029425939236609898
2,67,false,0.12303005898357075,5948,0,0,-6.8053187853748623e-05,6.804596551863293e-05,6.8045965518614797e-05
2,68,false,0.052307740105860437,5294,0,0,-0.00014010506954998905,0.00014010141359047329,0.0001401014135904709
2,69,false,0.094429078799041805,5294,0,0,-0.00012786179263623982,0.00012786139747693014,0.00012786139747693014
2,70,false,0.048809679758457861,2866,0,0,-0.00014477151199049723,0.0001447695642535549,0.00014476956425355148
2,71,false,0.16500412926962704,5963,0,0,-0.00022284858350729998,0.00022284831774347646,0.00022284831774347646
2,72,false,0.024560531479029046,2538,0,0,-5.8257262945351815e-06,5.8198357818703465e-06,5.8198357818806896e-06
2,73,false,0.074511110346962922,3159,0,0,-0.00011942379792428938,0.00011942371087725331,0.00011942371087722331
2,74,false,0.057032285588182866,5948,0,0,-1.1534234342918995e-05,1.1531103843126286e-05,1.1531103843129782e-05
2,75,false,0.10041655127896251,369,0,0,-2.5962634540760335e-05,2.5958779951023489e-05,2.5958779951023489e-05
2,76,false,0.10193413533965637,4141,0,0,-0.00011720748392113787,0.00011720431685525067,0.00011720431685524664
2,77,false,0.096231535159699899,1629,0,0,-0.00033158857515105158,0.00033158856450818722,0.00033158856450818581
2,78,false,0.072546199277568182,2866,0,0,-0.00017084591500113544,0.00017084457913116877,0.00017084457913116741
2,79,false,0.12734357637437424,4046,0,0,-0.00011586712688464619,0.00011586580038346956,0.00011586580038349387
2,80,false,0.080620517550467757,2866,0,0,-3.5128982869534797e-05,3.5128362969457306e-05,3.5128362969457306e-05
2,81,false,0.080912717123398883,369,0,0,-1.5661315419426914e-05,1.5661082806338194e-05,1.5661082806338194e-05
2,82,false,0.1005990618965374,2172,0,0,-0.00029759428551377157,0.00029759248335094879,0.00029759248335093177
2,83,false,0.088751231259333332,5294,0,0,-7.9285595936504785e-05,7.9285496194070408e-05,7.9285496194079054e-05
2,84,false,0.099972603559053588,2866,0,0,-0.00026887065317349635,0.00026886898745607211,0.00026886898745607634
2,85,false,0.088490947059374422,3231,0,0,-0.00029624997698164164,0.00029624242751343562,0.00029624242751341372
2,86,false,0.045904060442466935,2866,0,0,-5.5529913419191239e-05,5.5522643364129374e-05,5.5522643364111634e-05
2,87,false,0.13492055397380365,2172,0,0,-0.00027664202392591481,0.00027663214184439535,0.00027663214184438592
2,88,false,0.04052639431507972,5294,0,0,-4.4048617108199843e-05,4.404846782241161e-05,4.4048467822401066e-05
2,89,false,0.091629840806959156,8533,0,0,-5.8520471459504089e-05,5.8519810998021844e-05,5.8519810998021844e-05
2,90,false,0.12305168019518892,2866,0,0,-0.00028376206960638062,0.00028376034809253394,0.00028376034809253329
2,91,false,0.065530044647854918,5294,0,0,-0.00015687397957731502,0.00015686130885144998,0.00015686130885144998
2,92,false,0.16050654371138817,5963,0,0,-5.1430582168849024e-05,5.1425102009349789e-05,5.1425102009349789e-05
2,93,false,0.071525950006731773,8655,0,0,-6.7941476202649598e-05,6.794047265041485e-05,6.794047265041485e-05
2,94,false,0.067894316318884401,8344,0,0,-8.6451878014162789e-05,8.6447639238720545e-05,8.6447639238720545e-05
2,95,false,0.054923724802905062,2172,0,0,-0.00011583620092403462,0.00011582544444026195,0.00011582544444025764
